0,1,2
-63.0,14.0,169.08521196394958
-62.8,14.0,165.66356119011624
-62.599999999999994,14.0,163.808105236565
-62.39999999999999,14.0,160.4328410728054
-62.19999999999999,14.0,154.93130351623228
-61.999999999999986,14.0,148.97211592263176
-61.79999999999998,14.0,144.4394565466505
-61.59999999999998,14.0,143.5921630859375
-61.39999999999998,14.0,143.5921630859375
-61.199999999999974,14.0,143.5921630859375
-60.99999999999997,14.0,133.32128528059425
-60.79999999999997,14.0,113.82974819061731
-60.599999999999966,14.0,96.20994154211462
-60.39999999999996,14.0,80.15145523118949
-60.19999999999996,14.0,64.53781449924118
-59.99999999999996,14.0,51.670054971686945
-59.799999999999955,14.0,38.9407370431368
-59.59999999999995,14.0,28.642747491322268
-59.39999999999995,14.0,22.15169627592971
-59.199999999999946,14.0,17.34519170841385
-58.99999999999994,14.0,13.808632646805158
-63.0,14.2,174.70979507301354
-62.8,14.2,174.45394269490055
-62.599999999999994,14.2,170.82482810613766
-62.39999999999999,14.2,166.18073149116503
-62.19999999999999,14.2,164.6192923870457
-61.999999999999986,14.2,161.64387468997128
-61.79999999999998,14.2,156.9793989260767
-61.59999999999998,14.2,150.72142670684863
-61.39999999999998,14.2,145.9651474400385
-61.199999999999974,14.2,142.89641750502088
-60.99999999999997,14.2,124.70607799000553
-60.79999999999997,14.2,105.5682858830369
-60.599999999999966,14.2,89.17909480718764
-60.39999999999996,14.2,72.98457576358393
-60.19999999999996,14.2,58.70375369313252
-59.99999999999996,14.2,46.06318954790396
-59.799999999999955,14.2,33.80284231837007
-59.59999999999995,14.2,25.495378754093995
-59.39999999999995,14.2,19.898637319637356
-59.199999999999946,14.2,15.616813277991817
-58.99999999999994,14.2,12.571151823802378
-63.0,14.399999999999999,179.9660910893763
-62.8,14.399999999999999,178.33388728697247
-62.599999999999994,14.399999999999999,175.26688939581624
-62.39999999999999,14.399999999999999,174.58892986505498
-62.19999999999999,14.399999999999999,172.63333777543914
-61.999999999999986,14.399999999999999,167.29973996766827
-61.79999999999998,14.399999999999999,165.1506598209681
-61.59999999999998,14.399999999999999,162.7702866149013
-61.39999999999998,14.399999999999999,158.8812351889653
-61.199999999999974,14.399999999999999,128.34457896869014
-60.99999999999997,14.399999999999999,110.10660024981912
-60.79999999999997,14.399999999999999,93.45518227369412
-60.599999999999966,14.399999999999999,81.99794761995783
-60.39999999999996,14.399999999999999,66.15907852297744
-60.19999999999996,14.399999999999999,53.139712563148784
-59.99999999999996,14.399999999999999,40.48392424872348
-59.799999999999955,14.399999999999999,29.644519426984903
-59.59999999999995,14.399999999999999,22.82387518811062
-59.39999999999995,14.399999999999999,17.880891276772246
-59.199999999999946,14.399999999999999,14.189276918322442
-58.99999999999994,14.399999999999999,11.457676747434121
-63.0,14.599999999999998,177.64679174896418
-62.8,14.599999999999998,179.54990146407013
-62.599999999999994,14.599999999999998,180.16469520308118
-62.39999999999999,14.599999999999998,179.0509371090482
-62.19999999999999,14.599999999999998,176.1723338327511
-61.999999999999986,14.599999999999998,174.4377551659383
-61.79999999999998,14.599999999999998,173.8007179020017
-61.59999999999998,14.599999999999998,168.89768723295725
-61.39999999999998,14.599999999999998,145.10343387314853
-61.199999999999974,14.599999999999998,116.59532494323157
-60.99999999999997,14.599999999999998,97.86373352844811
-60.79999999999997,14.599999999999998,80.54742447274322
-60.599999999999966,14.599999999999998,64.61817315294779
-60.39999999999996,14.599999999999998,51.5195504446816
-60.19999999999996,14.599999999999998,47.56455133409575
-59.99999999999996,14.599999999999998,35.092168471958196
-59.799999999999955,14.599999999999998,26.302213995137755
-59.59999999999995,14.599999999999998,20.510908008685977
-59.39999999999995,14.599999999999998,16.086508891827194
-59.199999999999946,14.599999999999998,12.917292733259584
-58.99999999999994,14.599999999999998,10.511129621221784
-63.0,14.799999999999997,170.5067026885775
-62.8,14.799999999999997,174.08669541662857
-62.599999999999994,14.799999999999997,176.91094580419832
-62.39999999999999,14.799999999999997,179.02046233909897
-62.19999999999999,14.799999999999997,180.2228398245384
-61.999999999999986,14.799999999999997,179.56758940717734
-61.79999999999998,14.799999999999997,177.32570650284754
-61.59999999999998,14.799999999999997,174.67689917796108
-61.39999999999998,14.799999999999997,134.76014188597463
-61.199999999999974,14.799999999999997,111.55123477298149
-60.99999999999997,14.799999999999997,89.9977399243665
-60.79999999999997,14.799999999999997,72.4834611148738
-60.599999999999966,14.799999999999997,55.95322897161197
-60.39999999999996,14.799999999999997,43.216561546229435
-60.19999999999996,14.799999999999997,34.937046712076835
-59.99999999999996,14.799999999999997,27.08139968167188
-59.799999999999955,14.799999999999997,23.264898427341077
-59.59999999999995,14.799999999999997,18.430275473126258
-59.39999999999995,14.799999999999997,14.571370969851714
-59.199999999999946,14.799999999999997,11.77262014188096
-58.99999999999994,14.799999999999997,9.646068295975592
-63.0,14.999999999999996,168.05301791771637
-62.8,14.999999999999996,168.25756951315336
-62.599999999999994,14.999999999999996,169.65913703453023
-62.39999999999999,14.999999999999996,172.99343088910666
-62.19999999999999,14.999999999999996,176.0760329786699
-61.999999999999986,14.999999999999996,178.3941271939211
-61.79999999999998,14.999999999999996,179.98444216532567
-61.59999999999998,14.999999999999996,175.78400972259152
-61.39999999999998,14.999999999999996,130.64322295536093
-61.199999999999974,14.999999999999996,104.06338404488481
-60.99999999999997,14.999999999999996,83.38967034310886
-60.79999999999997,14.999999999999996,65.75592263888853
-60.599999999999966,14.999999999999996,49.44988482672188
-60.39999999999996,14.999999999999996,38.26819299960613
-60.19999999999996,14.999999999999996,32.04188377127578
-59.99999999999996,14.999999999999996,26.255535899179584
-59.799999999999955,14.999999999999996,20.932655738396086
-59.59999999999995,14.999999999999996,17.266595286484982
-59.39999999999995,14.999999999999996,14.490871973086133
-59.199999999999946,14.999999999999996,10.781476851480683
-58.99999999999994,14.999999999999996,8.959857726151029
-63.0,15.199999999999996,166.1109112618533
-62.8,15.199999999999996,167.67104042310322
-62.599999999999994,15.199999999999996,168.19643936294497
-62.39999999999999,15.199999999999996,168.05258769917404
-62.19999999999999,15.199999999999996,168.98865475615753
-61.999999999999986,15.199999999999996,171.69846595848844
-61.79999999999998,15.199999999999996,175.12451121321467
-61.59999999999998,15.199999999999996,159.79969386147195
-61.39999999999998,15.199999999999996,131.20501193363685
-61.199999999999974,15.199999999999996,101.39550129864281
-60.99999999999997,15.199999999999996,77.30765568165221
-60.79999999999997,15.199999999999996,59.55313146637197
-60.599999999999966,15.199999999999996,44.119382469133484
-60.39999999999996,15.199999999999996,34.505523780322854
-60.19999999999996,15.199999999999996,29.340910089946306
-59.99999999999996,15.199999999999996,25.19807241700401
-59.799999999999955,15.199999999999996,20.051139946468624
-59.59999999999995,15.199999999999996,15.183800805694759
-59.39999999999995,15.199999999999996,12.143419836012782
-59.199999999999946,15.199999999999996,9.604353521387292
-58.99999999999994,15.199999999999996,8.787000067605266
-63.0,15.399999999999995,166.23367966619247
-62.8,15.399999999999995,164.62700753568458
-62.599999999999994,15.399999999999995,165.64260657534322
-62.39999999999999,15.399999999999995,167.16226962054483
-62.19999999999999,15.399999999999995,168.2704312056376
-61.999999999999986,15.399999999999995,167.90843989827704
-61.79999999999998,15.399999999999995,168.54602290663738
-61.59999999999998,15.399999999999995,147.331709696946
-61.39999999999998,15.399999999999995,124.6048497933547
-61.199999999999974,15.399999999999995,99.67317388050913
-60.99999999999997,15.399999999999995,74.05791445441382
-60.79999999999997,15.399999999999995,52.79917131300396
-60.599999999999966,15.399999999999995,39.54745875303344
-60.39999999999996,15.399999999999995,33.54727580239215
-60.19999999999996,15.399999999999995,29.100012190597127
-59.99999999999996,15.399999999999995,24.733809069174725
-59.799999999999955,15.399999999999995,19.429249243248194
-59.59999999999995,15.399999999999995,14.024045479214399
-59.39999999999995,15.399999999999995,10.794804184900439
-59.199999999999946,15.399999999999995,8.610117957679206
-58.99999999999994,15.399999999999995,8.665396541684578
-63.0,15.599999999999994,164.42356804743272
-62.8,15.599999999999994,166.98891235718548
-62.599999999999994,15.599999999999994,166.71387702475738
-62.39999999999999,15.599999999999994,164.85391179718985
-62.19999999999999,15.599999999999994,165.16227995991537
-61.999999999999986,15.599999999999994,166.58154989580078
-61.79999999999998,15.599999999999994,163.5148503079092
-61.59999999999998,15.599999999999994,138.88919683400616
-61.39999999999998,15.599999999999994,115.68506930443493
-61.199999999999974,15.599999999999994,94.10751532858363
-60.99999999999997,15.599999999999994,71.61221305250591
-60.79999999999997,15.599999999999994,49.891305960770886
-60.599999999999966,15.599999999999994,37.41093326432046
-60.39999999999996,15.599999999999994,30.29635079197044
-60.19999999999996,15.599999999999994,26.042191111474317
-59.99999999999996,15.599999999999994,22.429304369219494
-59.799999999999955,15.599999999999994,18.097284083183748
-59.59999999999995,15.599999999999994,14.278349780504566
-59.39999999999995,15.599999999999994,11.078806020474897
-59.199999999999946,15.599999999999994,8.634496559136108
-58.99999999999994,15.599999999999994,8.877814990309808
-63.0,15.799999999999994,149.98780489800654
-62.8,15.799999999999994,156.50345846965087
-62.599999999999994,15.799999999999994,162.5915248059223
-62.39999999999999,15.799999999999994,166.55172532699146
-62.19999999999999,15.799999999999994,166.99818937367723
-61.999999999999986,15.799999999999994,165.39603690171037
-61.79999999999998,15.799999999999994,154.16824117715248
-61.59999999999998,15.799999999999994,126.53564617572628
-61.39999999999998,15.799999999999994,103.42892120987791
-61.199999999999974,15.799999999999994,83.52759878729509
-60.99999999999997,15.799999999999994,65.43714586358031
-60.79999999999997,15.799999999999994,48.50737836078499
-60.599999999999966,15.799999999999994,37.41338405761102
-60.39999999999996,15.799999999999994,29.221400786939967
-60.19999999999996,15.799999999999994,22.767459422979805
-59.99999999999996,15.799999999999994,18.558034857285687
-59.799999999999955,15.799999999999994,15.079175567665152
-59.59999999999995,15.799999999999994,12.709492706216148
-59.39999999999995,15.799999999999994,10.212291177925731
-59.199999999999946,15.799999999999994,8.860712079959864
-58.99999999999994,15.799999999999994,9.660163693976045
-63.0,15.999999999999993,142.84118357155373
-62.8,15.999999999999993,145.79362226749308
-62.599999999999994,15.999999999999993,148.53826635574825
-62.39999999999999,15.999999999999993,154.27445535656506
-62.19999999999999,15.999999999999993,160.5643647671624
-61.999999999999986,15.999999999999993,176.8486804898597
-61.79999999999998,15.999999999999993,149.98584911063176
-61.59999999999998,15.999999999999993,122.06186948210694
-61.39999999999998,15.999999999999993,95.92873499814137
-61.199999999999974,15.999999999999993,74.91710421978857
-60.99999999999997,15.999999999999993,59.351907164138574
-60.79999999999997,15.999999999999993,46.51577092161946
-60.599999999999966,15.999999999999993,36.630272881595324
-60.39999999999996,15.999999999999993,28.80300660535554
-60.19999999999996,15.999999999999993,21.461715378841788
-59.99999999999996,15.999999999999993,17.290917013957127
-59.799999999999955,15.999999999999993,15.276321627781655
-59.59999999999995,15.999999999999993,11.704236029381835
-59.39999999999995,15.999999999999993,8.955401623071415
-59.199999999999946,15.999999999999993,8.90021027292955
-58.99999999999994,15.999999999999993,8.28355469685891
-63.0,16.199999999999992,135.6554638235238
-62.8,16.199999999999992,138.4877387704399
-62.599999999999994,16.199999999999992,141.8179468386106
-62.39999999999999,16.199999999999992,144.85468974171465
-62.19999999999999,16.199999999999992,147.38825245337242
-61.999999999999986,16.199999999999992,163.9810313008202
-61.79999999999998,16.199999999999992,139.35592103131586
-61.59999999999998,16.199999999999992,113.68239312639932
-61.39999999999998,16.199999999999992,88.62479050208961
-61.199999999999974,16.199999999999992,67.13529850607009
-60.99999999999997,16.199999999999992,50.55701439466331
-60.79999999999997,16.199999999999992,40.89889363298887
-60.599999999999966,16.199999999999992,34.36926686370021
-60.39999999999996,16.199999999999992,26.663026153541324
-60.19999999999996,16.199999999999992,20.23718157278566
-59.99999999999996,16.199999999999992,16.40601631036212
-59.799999999999955,16.199999999999992,13.938201662799004
-59.59999999999995,16.199999999999992,11.306070288619484
-59.39999999999995,16.199999999999992,9.767380924862817
-59.199999999999946,16.199999999999992,9.828379503582925
-58.99999999999994,16.199999999999992,9.745553204955392
-63.0,16.39999999999999,135.96177676298515
-62.8,16.39999999999999,134.8714434464239
-62.599999999999994,16.39999999999999,135.2236838572435
-62.39999999999999,16.39999999999999,137.33176353817635
-62.19999999999999,16.39999999999999,171.4786793689505
-61.999999999999986,16.39999999999999,147.0483012989557
-61.79999999999998,16.39999999999999,122.17495028528063
-61.59999999999998,16.39999999999999,99.16035430498745
-61.39999999999998,16.39999999999999,76.38099613800861
-61.199999999999974,16.39999999999999,57.588931196313524
-60.99999999999997,16.39999999999999,43.973503023616225
-60.79999999999997,16.39999999999999,35.007947901164215
-60.599999999999966,16.39999999999999,29.0868499113081
-60.39999999999996,16.39999999999999,24.03161320873322
-60.19999999999996,16.39999999999999,19.138942567938155
-59.99999999999996,16.39999999999999,15.92153333746444
-59.799999999999955,16.39999999999999,13.393179317570276
-59.59999999999995,16.39999999999999,11.702905975156748
-59.39999999999995,16.39999999999999,9.71799641454691
-59.199999999999946,16.39999999999999,9.181849666303945
-58.99999999999994,16.39999999999999,9.653388161490835
-63.0,16.59999999999999,139.85764569680956
-62.8,16.59999999999999,137.6302580865429
-62.599999999999994,16.59999999999999,136.41192004730115
-62.39999999999999,16.59999999999999,135.10791387927736
-62.19999999999999,16.59999999999999,152.65612236916712
-61.999999999999986,16.59999999999999,128.3899854564297
-61.79999999999998,16.59999999999999,105.91307308251277
-61.59999999999998,16.59999999999999,84.90985622642361
-61.39999999999998,16.59999999999999,65.8668656505662
-61.199999999999974,16.59999999999999,51.5863692910578
-60.99999999999997,16.59999999999999,40.56327298869182
-60.79999999999997,16.59999999999999,31.661162068031466
-60.599999999999966,16.59999999999999,24.39142973070242
-60.39999999999996,16.59999999999999,20.26634835001269
-60.19999999999996,16.59999999999999,16.168115713324106
-59.99999999999996,16.59999999999999,13.413416019649212
-59.799999999999955,16.59999999999999,10.905267534444343
-59.59999999999995,16.59999999999999,11.294518472459112
-59.39999999999995,16.59999999999999,11.683952107912816
-59.199999999999946,16.59999999999999,11.148792103433614
-58.99999999999994,16.59999999999999,10.232469314253157
-63.0,16.79999999999999,141.02008056640625
-62.8,16.79999999999999,141.02008056640625
-62.599999999999994,16.79999999999999,140.89747903973094
-62.39999999999999,16.79999999999999,144.02509751987554
-62.19999999999999,16.79999999999999,132.43539403360393
-61.999999999999986,16.79999999999999,113.93968530135382
-61.79999999999998,16.79999999999999,94.9850629952234
-61.59999999999998,16.79999999999999,76.13794160192066
-61.39999999999998,16.79999999999999,60.84844080245972
-61.199999999999974,16.79999999999999,48.87137471320673
-60.99999999999997,16.79999999999999,39.238378728654624
-60.79999999999997,16.79999999999999,30.634741620906766
-60.599999999999966,16.79999999999999,23.472532359721544
-60.39999999999996,16.79999999999999,18.374480026936766
-60.19999999999996,16.79999999999999,15.29866740965431
-59.99999999999996,16.79999999999999,13.44620005306861
-59.799999999999955,16.79999999999999,10.440219869062897
-59.59999999999995,16.79999999999999,10.43269188737635
-59.39999999999995,16.79999999999999,10.54538544921891
-59.199999999999946,16.79999999999999,11.144142912054317
-58.99999999999994,16.79999999999999,11.602661632866965
-63.0,16.99999999999999,141.02008056640625
-62.8,16.99999999999999,141.02008056640625
-62.599999999999994,16.99999999999999,141.02008056640625
-62.39999999999999,16.99999999999999,134.4932790237792
-62.19999999999999,16.99999999999999,116.00061412914843
-61.999999999999986,16.99999999999999,100.52277208165208
-61.79999999999998,16.99999999999999,84.22135165132758
-61.59999999999998,16.99999999999999,68.41586007658084
-61.39999999999998,16.99999999999999,54.80329289202205
-61.199999999999974,16.99999999999999,42.846592227971115
-60.99999999999997,16.99999999999999,32.331448590335604
-60.79999999999997,16.99999999999999,25.44525078795187
-60.599999999999966,16.99999999999999,21.206486158756356
-60.39999999999996,16.99999999999999,16.613463549626058
-60.19999999999996,16.99999999999999,13.923313331481115
-59.99999999999996,16.99999999999999,10.960728183994387
-59.799999999999955,16.99999999999999,9.150712969885014
-59.59999999999995,16.99999999999999,9.039166685441968
-59.39999999999995,16.99999999999999,10.087416711213082
-59.199999999999946,16.99999999999999,10.578702259860501
-58.99999999999994,16.99999999999999,10.38867542690927
-63.0,17.19999999999999,141.02008056640625
-62.8,17.19999999999999,141.02008056640625
-62.599999999999994,17.19999999999999,141.02008056640625
-62.39999999999999,17.19999999999999,125.7966359205428
-62.19999999999999,17.19999999999999,105.75942121829021
-61.999999999999986,17.19999999999999,86.25689740269537
-61.79999999999998,17.19999999999999,69.47943210021049
-61.59999999999998,17.19999999999999,62.258585743679966
-61.39999999999998,17.19999999999999,49.20731941829514
-61.199999999999974,17.19999999999999,37.24722206025173
-60.99999999999997,17.19999999999999,27.18039692728646
-60.79999999999997,17.19999999999999,20.76601042019794
-60.599999999999966,17.19999999999999,17.581545559187383
-60.39999999999996,17.19999999999999,15.614725173520158
-60.19999999999996,17.19999999999999,13.312011321864432
-59.99999999999996,17.19999999999999,10.152260309411375
-59.799999999999955,17.19999999999999,9.071332287994608
-59.59999999999995,17.19999999999999,8.724387476723873
-59.39999999999995,17.19999999999999,8.499406362011019
-59.199999999999946,17.19999999999999,8.77480847987637
-58.99999999999994,17.19999999999999,9.526627370001766
-63.0,17.399999999999988,141.02008056640625
-62.8,17.399999999999988,141.02008056640625
-62.599999999999994,17.399999999999988,135.89846991205405
-62.39999999999999,17.399999999999988,116.50131519664724
-62.19999999999999,17.399999999999988,96.49789933008867
-61.999999999999986,17.399999999999988,78.39747491148448
-61.79999999999998,17.399999999999988,62.231897193931204
-61.59999999999998,17.399999999999988,48.35050359330981
-61.39999999999998,17.399999999999988,36.56860415735882
-61.199999999999974,17.399999999999988,31.886323050735932
-60.99999999999997,17.399999999999988,24.520796089378106
-60.79999999999997,17.399999999999988,19.70623033625674
-60.599999999999966,17.399999999999988,15.8646816788876
-60.39999999999996,17.399999999999988,13.150106817420932
-60.19999999999996,17.399999999999988,10.802867761895685
-59.99999999999996,17.399999999999988,9.171292818802412
-59.799999999999955,17.399999999999988,8.782192424960256
-59.59999999999995,17.399999999999988,9.223232757081952
-59.39999999999995,17.399999999999988,9.235493891277917
-59.199999999999946,17.399999999999988,8.88915149073232
-58.99999999999994,17.399999999999988,8.54007852644283
-63.0,17.599999999999987,141.02008056640625
-62.8,17.599999999999987,141.02008056640625
-62.599999999999994,17.599999999999987,127.34434280102471
-62.39999999999999,17.599999999999987,107.37657124630084
-62.19999999999999,17.599999999999987,87.7568897080007
-61.999999999999986,17.599999999999987,70.88065365602739
-61.79999999999998,17.599999999999987,55.56237213365493
-61.59999999999998,17.599999999999987,42.80543178518563
-61.39999999999998,17.599999999999987,32.20079373916947
-61.199999999999974,17.599999999999987,25.498504580927325
-60.99999999999997,17.599999999999987,21.392539626644165
-60.79999999999997,17.599999999999987,18.349772657776164
-60.599999999999966,17.599999999999987,14.631755569318868
-60.39999999999996,17.599999999999987,12.514517860600712
-60.19999999999996,17.599999999999987,9.597622578476155
-59.99999999999996,17.599999999999987,7.71502113276554
-59.799999999999955,17.599999999999987,8.01996365370284
-59.59999999999995,17.599999999999987,8.44776356412299
-59.39999999999995,17.599999999999987,8.656697956803727
-59.199999999999946,17.599999999999987,9.016863451514423
-58.99999999999994,17.599999999999987,9.318529066245311
-63.0,17.799999999999986,141.02008056640625
-62.8,17.799999999999986,137.2205786338815
-62.599999999999994,17.799999999999986,118.06706515622132
-62.39999999999999,17.799999999999986,98.12191157584834
-62.19999999999999,17.799999999999986,79.81694469676125
-61.999999999999986,17.799999999999986,63.57945802957235
-61.79999999999998,17.799999999999986,49.48243134807059
-61.59999999999998,17.799999999999986,37.54910814602689
-61.39999999999998,17.799999999999986,28.676884534573063
-61.199999999999974,17.799999999999986,23.45326926622853
-60.99999999999997,17.799999999999986,19.944280247026228
-60.79999999999997,17.799999999999986,17.02189355943745
-60.599999999999966,17.799999999999986,13.854962890858094
-60.39999999999996,17.799999999999986,10.905155242128703
-60.19999999999996,17.799999999999986,8.770829104772236
-59.99999999999996,17.799999999999986,8.569363501796364
-59.799999999999955,17.799999999999986,7.902561639559227
-59.59999999999995,17.799999999999986,7.677354596288675
-59.39999999999995,17.799999999999986,7.836352513909747
-59.199999999999946,17.799999999999986,8.275194164033273
-58.99999999999994,17.799999999999986,8.567141269731444
-63.0,17.999999999999986,141.02008056640625
-62.8,17.999999999999986,128.78376372018408
-62.599999999999994,17.999999999999986,108.90006004528736
-62.39999999999999,17.999999999999986,89.173711009895
-62.19999999999999,17.999999999999986,72.21172419619789
-61.999999999999986,17.999999999999986,56.75898256844414
-61.79999999999998,17.999999999999986,43.8518502134396
-61.59999999999998,17.999999999999986,33.01498480428393
-61.39999999999998,17.999999999999986,25.984999395184893
-61.199999999999974,17.999999999999986,21.72331337381962
-60.99999999999997,17.999999999999986,18.636450138961898
-60.79999999999997,17.999999999999986,15.619038842839533
-60.599999999999966,17.999999999999986,12.447462178294193
-60.39999999999996,17.999999999999986,9.98810468462228
-60.19999999999996,17.999999999999986,9.203847885131836
-59.99999999999996,17.999999999999986,9.203847885131836
-59.799999999999955,17.999999999999986,9.203847885131836
-59.59999999999995,17.999999999999986,8.848591634611507
-59.39999999999995,17.999999999999986,8.196690815375526
-59.199999999999946,17.999999999999986,7.719501853946417
-58.99999999999994,17.999999999999986,7.725415763623663
